job_id,title,company,location,site,search_term,description,min_amount,max_amount,currency,date_posted,job_url,scraped_at
368,Machine Learning Researcher,Jane Street,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-29,https://www.linkedin.com/jobs/view/3931790498,2025-09-08 06:07:13.729516
369,(f2pool) Software Engineer - Back-end / Full-stack,stakefish,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-24,https://www.linkedin.com/jobs/view/4288316460,2025-09-08 06:07:13.729516
370,"Senior iOS Engineer, Asia (Remote) - (One Year Fixed Term Contract- renewable)",Goodnotes,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-23,https://www.linkedin.com/jobs/view/4273905058,2025-09-08 06:07:13.729516
371,Software Engineer,Sandbox VR,,linkedin,software engineer,,,,,2025-07-22,https://www.linkedin.com/jobs/view/4268374662,2025-09-08 06:07:13.729516
372,Back-End API Developer,Frontline Data Solutions,,linkedin,software engineer,,,,,2025-07-21,https://www.linkedin.com/jobs/view/4270602149,2025-09-08 06:07:13.729516
373,"Senior Software Engineer, Full Stack (Web3)",Monad Foundation,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-14,https://www.linkedin.com/jobs/view/4266326192,2025-09-08 06:07:13.729516
374,"Productivity, Engineer/ Senior Analyst",Bowtie Life Insurance Company,"Wan Chai District, Hong Kong SAR",linkedin,software engineer,,,,,2025-07-10,https://www.linkedin.com/jobs/view/4261999596,2025-09-08 06:07:13.729516
375,Senior Software Engineer (1-year Contract),PUMA Group,"Kowloon, Hong Kong SAR",linkedin,software engineer,,,,,,https://www.linkedin.com/jobs/view/4250482604,2025-09-08 06:07:13.729516
376,Java Software Engineer - Vice President,Morgan Stanley,"Hong Kong, Hong Kong SAR",linkedin,software engineer,,,,,,https://www.linkedin.com/jobs/view/4272493460,2025-09-08 06:07:13.729516
377,IT Junior Engineer / Trainee (Will provide training program or period),Tech Advance Consultancy Limited,HK,indeed,graduate trainee,"Tech Advance Consultancy Limited connects employers and I.T experts and professionals with the very best temporary, permanent, and contract resources.
  
  

Our team have over 20 years of experiences in the talent acquisition and recruitment industry and we focus on below some of the main categories.
  
  

Our networking I.T professionals are working in a wide range of sectors in different multinational corporation in Hong Kong, such as: Finance \& Banking, Food \& Beverage, FMCG, Garment, Retail, Telecommunication, Logistic Industries and Government Departments.
  
  

Job Responsibilities
  
  

* I.T related technical support duties
* Daily operation support (Including email and phone support)
* Provide quality I.T support services to clients


**Requirements:**  

* Knowledge in maintaining Desktop and Windows based applications
* Knowledge in handling computing software and hardware
* Knowledge in server and networking is an advantage
* Good interpersonal and communication skills


Welcome fresh graduate candidates and we will provide training.
  
  

Full\-time,Contract",,,,2025-09-06,https://hk.indeed.com/viewjob?jk=03c9fe291a733f86,2025-09-08 06:07:13.729516
378,Sales and Marketing Trainee,BY Infinity,"Tsim Sha Tsui, KOW, HK",indeed,graduate trainee,"Our marketing agency has demonstrated success in providing our partnered clients with marketing and sales outcomes. We provide expert face\-to\-face marketing solutions to a diverse range of clients from a variety of industries!

*Roles:*

* You will be doing face to face sales with potential customers
* Event planing / Set up
* Running a team of young talent
* Increase team revenue
* Deliver excellent customer service

*Requirements:*

* 18 years old \& above
* Cantonese is a must
* Fresh graduates/Non experienced are encouraged to apply

You are the *Ideal Person* if you are:

* **Excellent Team Player** : A great team player who respects others while yet being able to work alone. Also, enjoy a diverse and teamwork\-oriented workplace.
* **Excellent Communicator** : Confident and love being around with human, more outgoing and extroverted dont mind to show his true character in a sincere way.
* **Goal Driven** : Set, Thrive, Achieve, and Celebrate goals. Always strive for excellence!

Tell your own tale and be a GAME CHANGER. By taking the initial step with us, you may release your entrepreneurial drive and overcome your lack of experience.

Job Types: Full\-time, Permanent, Internship, Contract renewal

Pay: $18,000\.00 \- $22,000\.00 per month

Benefits:

* Flexible schedule
* Gym membership
* Opportunities for promotion
* Professional development

Language:

* Cantonese (Required)
* English (Preferred)
* Mandarin (Preferred)

Work Location: In person",,,,2025-09-05,https://hk.indeed.com/viewjob?jk=8047fca52edb53fb,2025-09-08 06:07:13.729516
379,Graduate Engineer – Building / Building Services / Civil,"Shui On Construction Co., Ltd.",HK,indeed,graduate trainee,"Our Promise – Innovation, Quality and Excellence
  
  

Shui On Construction Limited is a member of SOCAM Development Limited listed on the Hong Kong Stock Exchange. With our commitment on quality, innovation and excellence, and riding on our solid foundation in the construction industry, we strive to pursue sustainable development, and to continuously innovate to build tomorrow for our people, community and environment.
  
  

To cope with our sustainable business growth, we are currently seeking high\-caliber talents to join our professional team as Graduate Engineer – Building / Building Services / Civil . If you have strong desire to pursue a challenging and professional career, this is a good opportunity for you to develop your career success and personal growth through our customized and comprehensive trainee programme for fresh graduates.
  
  

During the 3\-year programme, trainees will have ample of opportunities to gain a broad base understanding and experience, centered on a Scheme “A” Training scheme registered under the Hong Kong Institute of Engineers, aims to nurture graduate engineers to become project management professionals. Tutors are assigned to provide graduate engineers with advice and coaching on a regular basis. Job rotation is a unique feature to give trainees hands\-on experience in various aspects of construction management. In addition to regular gathering and site visit, supplementary training though internal seminars, external courses will be arranged to enable gradate engineers to meet Continuing Professional Development (CPD) requirements. Throughout the comprehensive training and development programme, trainees will receive career guidance and acquire crucial skills, knowledge and experience necessary to become highly–recognized leaders in project management.
  
  

After full completion of the programme with satisfactory performance, trainees will be placed in appropriate positions and be reviewed for career progression opportunities.
  
  

**Requirement:**  

Degree in Building Services or related disciplines
  
  

Self\-motivated, dynamic, flexible and open\-minded with excellent working attitude
  
  

Goal\-oriented, team player with good interpersonal, articulation and communication skills
  
  

Good command of both written and spoken English and Chinese
  
  

Proficient in computer skills
  
  

Successful Candidates will receive an offer comprising a competitive package including attractive salary, retirement \& medical benefits, leave provision, training \& development opportunities, etc.
  
  

**How to Apply:**  

Please fill in the online application form. Graduate Trainee Development Programme
  
  

For more information about our company, please visit our website at http://www.socam.com/
  
  

Personal data provided by applicants will be used strictly in accordance with our Company’s personal data policies, a copy of which is available upon request. You may consider your application unsuccessful if you are not contacted within 8 weeks.
  
  

tion of the programme with satisfactory performance, trainees will be placed in appropriate positions and be reviewed for career progression opportunities.
  
  

**Requirement:**  

Degree in Building Engineering / Building Services Engineering / Civil Engineering or related disciplines
  
  

Self\-motivated, dynamic, flexible and open\-minded with excellent working attitude
  
  

Goal\-oriented, team player with good interpersonal, articulation and communication skills
  
  

Good command of both written and spoken English and Chinese
  
  

Proficient in computer skills
  
  

Successful Candidates will receive an offer comprising a competitive package including attractive salary, retirement \& medical benefits, leave provision, training \& development opportunities, etc.
  
  

**How to Apply:**  

Please fill in the online application form. Graduate Trainee Development Programme
  
  

For more information about our company, please visit our website athttp://www.socam.com/
  
  

Personal data provided by applicants will be used strictly in accordance with our Company’s personal data policies, a copy of which is available upon request. You may consider your application unsuccessful if you are not contacted within 8 weeks.
  
  

Full\-time,Permanent",,,,2025-09-05,https://hk.indeed.com/viewjob?jk=463ba51be7d69c4d,2025-09-08 06:07:13.729516
380,Store Trainee Manager,AS Watson Group,"HKI, HK",indeed,graduate trainee,"The Store Trainee Manager Development Program is an exciting opportunity for energetic and passionate youngster, acquiring skills and professional expertise to build and progress a career in Store Management.

Programme Feature  
You will undergo a 12\-month well\-rounded development programme, a mixed training on experiential store leadership and retail\-specific technical skills, which equips you with the knowledge and skills necessary to build a long\-term career within the organization. To provide you with special expertise for upwards progression towards your future career aspiration, you will have the opportunity to attend our distinctive training course – “Advanced Diploma in Retail Store Management – Health \& Beauty”, a recognized qualification equivalent to Associate Degree level under the Qualification Framework.

Career Progression  
For the first 3 months, you will be assigned to work in a designated store and involved in day\-to\-day store activities. Thereafter, alongside with on\-the\-job attachment, blended learning activities such as classroom training and project management, will also be provided to build your store management capabilities.

Upon the completion of 12\-month training, trainees will be equipped to perform all supervisory duties of store operations independently and thus be offered positions in store management level or equivalent.

You must have:

* Tertiary education in any discipline OR High school graduate with around 3 years’ Full\-Time working experience in retail sector
* Ambition and drive to improve performance in store
* Sound judgement, able to solve problem and think on your feet
* Ability to collaborate in a demanding and dynamic work environment
* Ability to stay organized and multi\-task in a professional and efficient manner, giving attention to detail.
* Strong business acumen, with creative and strategic thinking, and analytical skills.
* A passion in delivering exceptional and excellent customer service

工作類型: 全職

薪酬： $16,000\.00至$21,000\.00（每月）

福利：

* 在職專業培訓
* 有薪年假
* 有薪病假
* 員工購物優惠
* 晉升機會
* 退休金
* 產假
* 醫療保險

Work Location: 親身到場",,,,2025-09-05,https://hk.indeed.com/viewjob?jk=88dc07e0283d98a3,2025-09-08 06:07:13.729516
381,Healthcare Associate Trainee Program 2025,AS Watson Group,"HKI, HK",indeed,graduate trainee,"**Come and join a Winning Team**

**Be remarkable. Be yourself.**

Why should you join us?

At **Watsons Hong Kong**, we believe in our people, teamwork and the importance of your personal growth. If you are seeking for an opportunity to join the leading O\+O health and beauty retailer in Asia with around 180 retail stores in Hong Kong and Macau, the **Watsons Hong Kong** family welcomes you!

**You can enjoy :** 

* Comprehensive medical and life insurance coverage, including your spouse and children
* Exclusive staff discounts for you and your spouse

**Role Purpose:**

The position holder(s) will engage in 12\-month training program to become our professional Healthcare Consultant. Throughout the program, you will learn professional health knowledge and practical customer service and selling skills delivered by our specialists (including but not limited to Pharmacist, Dietitian and Nutritionist) in response to customer’s needs.

**A typical day in this Role:**

* Provide professional health advice to customers on Company’s comprehensive range of health and fitness products, and food supplements
* Participate in company nutrition and health promotion activities and programs such as providing outreach consultancy services in community
* Work closely with the Store Manager to ensure optimal team performance

**Success will depend on:**

* Tertiary Education and major in Nutrition, Health Science or related subjects
* Fresh Graduate is welcome
* Passionate in Health \& Beauty Industry
* Customer\-oriented and be passionate about connecting with people
* Good communication and interpersonal skills, with the ability to work effectively in a team environment

**What is holding you back?**

**Grasp this opportunity and don't let this great chance to shape your life slip away!**

工作類型: 全職, 實習

薪酬： $14,000\.00至$18,000\.00（每月）

福利：

* 在職專業培訓
* 有薪年假
* 有薪病假
* 育嬰假
* 員工購物優惠
* 晉升機會
* 產假
* 醫療保險
* 額外休息日

Work Location: 親身到場",,,,2025-09-05,https://hk.indeed.com/viewjob?jk=fe9a1099f8fb4514,2025-09-08 06:07:13.729516
